PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,CHOW_DT,ELGBLTY_SW,MDCD_VNDR_NUM,PRVDR_NUM,GNRL_CNTL_TYPE_CD,CBSA_URBN_RRL_IND,CBSA_CD,ACRDTN_TYPE_CD,TOT_AFLTD_AMBLNC_SRVC_CNT,TOT_AFLTD_HHA_CNT,CRTFD_BED_CNT,BED_CNT,MDCL_SCHL_AFLTN_CD,PGM_PRTCPTN_CD,LPN_LVN_CNT,RSDNT_PHYSN_CNT,RN_CNT
1.0,21,,N,,011826,03,U,33860.0,,,,,,,,,,
1.0,21,,N,,011827,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011828,03,R,13820.0,,,,,,,,,,
1.0,21,,N,630709266,011829,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011830,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011831,03,U,23460.0,,,,,,,,,,
1.0,21,,N,,011832,03,U,99901.0,,,,,,,,,,
1.0,21,,N,,011833,03,U,33660.0,,,,,,,,,,
1.0,21,,N,,011835,02,R,99901.0,,,,,,,,,,
1.0,21,,N,,011836,02,R,99901.0,,,,,,,,,,
1.0,21,,N,,011837,02,R,99901.0,,,,,,,,,,
1.0,21,,N,,011838,02,U,26620.0,,,,,,,,,,
1.0,21,,N,,011839,02,R,99901.0,,,,,,,,,,
1.0,21,,N,,011840,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011841,02,U,33660.0,,,,,,,,,,
1.0,21,,N,,011842,02,U,33660.0,,,,,,,,,,
1.0,21,,N,,011843,02,U,33660.0,,,,,,,,,,
1.0,21,,N,,011844,02,U,33660.0,,,,,,,,,,
1.0,21,,N,,011845,02,U,33660.0,,,,,,,,,,
1.0,21,,N,,011846,05,U,33660.0,,,,,,,,,,
1.0,21,,N,,011847,02,U,13820.0,,,,,,,,,,
1.0,21,,N,,011848,02,U,13820.0,,,,,,,,,,
1.0,21,,N,,011849,02,U,13820.0,,,,,,,,,,
1.0,21,,N,,011850,02,U,13820.0,,,,,,,,,,
1.0,21,,N,,011851,02,U,13820.0,,,,,,,,,,
1.0,21,,N,,011852,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011853,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011854,02,U,33860.0,,,,,,,,,,
1.0,21,,N,,011855,05,U,33660.0,,,,,,,,,,
1.0,21,,N,,011856,05,U,33660.0,,,,,,,,,,
1.0,21,,N,,011857,02,U,13820.0,,,,,,,,,,
1.0,21,,N,,011862,02,U,17980.0,,,,,,,,,,
1.0,21,,N,,011863,02,R,99901.0,,,,,,,,,,
1.0,21,,N,,011864,02,R,99901.0,,,,,,,,,,
1.0,21,,N,,011865,02,U,17980.0,,,,,,,,,,
1.0,21,,N,,011866,03,R,99901.0,,,,,,,,,,
1.0,21,,N,.,011867,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011868,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011869,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011870,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011871,03,U,46220.0,,,,,,,,,,
1.0,21,,N,,011872,03,U,13820.0,,,,,,,,,,
1.0,21,,N,,011873,02,U,23460.0,,,,,,,,,,
1.0,21,,N,,011874,02,U,23460.0,,,,,,,,,,
1.0,21,,N,,011875,02,U,23460.0,,,,,,,,,,
1.0,21,,N,,011876,02,U,33860.0,,,,,,,,,,
1.0,21,,N,,011877,02,U,33660.0,,,,,,,,,,
1.0,21,,N,,011878,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011879,02,U,13820.0,,,,,,,,,,
1.0,21,,N,,011880,02,U,23460.0,,,,,,,,,,
1.0,21,,N,,011882,01,R,99901.0,,,,,,,,,,
1.0,21,,N,,011883,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011884,02,U,46220.0,,,,,,,,,,
1.0,21,,N,,011885,02,R,99901.0,,,,,,,,,,
1.0,21,,N,,011887,02,R,99901.0,,,,,,,,,,
1.0,21,,N,,011888,02,R,99901.0,,,,,,,,,,
1.0,21,,N,,011889,02,R,99901.0,,,,,,,,,,
1.0,21,,N,,011890,02,R,99901.0,,,,,,,,,,
1.0,21,,N,,011891,02,U,23460.0,,,,,,,,,,
1.0,21,,N,,011892,02,R,99901.0,,,,,,,,,,
1.0,21,,N,,011893,02,R,99901.0,,,,,,,,,,
1.0,21,,N,,011894,02,U,33660.0,,,,,,,,,,
1.0,21,,N,,011895,02,U,33660.0,,,,,,,,,,
1.0,21,,N,,011896,02,U,19300.0,,,,,,,,,,
1.0,21,,N,,011897,02,R,99901.0,,,,,,,,,,
1.0,21,,N,,011898,02,U,19460.0,,,,,,,,,,
1.0,21,,N,,011899,02,U,19460.0,,,,,,,,,,
1.0,21,,N,,011900,02,U,22520.0,,,,,,,,,,
1.0,21,,N,,011901,02,U,22520.0,,,,,,,,,,
1.0,21,,N,,011902,02,U,19460.0,,,,,,,,,,
1.0,21,,N,,011903,02,U,26620.0,,,,,,,,,,
1.0,21,,N,,011904,02,U,11500.0,,,,,,,,,,
1.0,21,,N,,011905,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011906,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011907,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011908,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011909,03,U,33660.0,,,,,,,,,,
1.0,21,,N,,011910,03,U,12220.0,,,,,,,,,,
1.0,21,,N,,011911,03,U,33660.0,,,,,,,,,,
1.0,21,,N,,011913,02,R,99901.0,,,,,,,,,,
1.0,21,,N,,011914,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011915,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011916,03,U,17980.0,,,,,,,,,,
1.0,21,,N,,011917,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011918,03,U,13820.0,,,,,,,,,,
1.0,21,,N,,011919,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011920,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011921,03,U,13820.0,,,,,,,,,,
1.0,21,,N,,011922,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011923,03,U,13820.0,,,,,,,,,,
1.0,21,,N,,011924,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011925,03,U,13820.0,,,,,,,,,,
1.0,21,,N,,011926,02,U,33860.0,,,,,,,,,,
1.0,21,,N,,011927,02,U,33860.0,,,,,,,,,,
1.0,21,,N,,011928,02,U,33860.0,,,,,,,,,,
1.0,21,,N,,011929,02,U,19460.0,,,,,,,,,,
1.0,21,,N,,011930,03,U,19300.0,,,,,,,,,,
1.0,21,,N,,011931,03,U,13820.0,,,,,,,,,,
1.0,21,,N,,011933,03,U,13820.0,,,,,,,,,,
1.0,21,,N,,011934,03,U,13820.0,,,,,,,,,,
1.0,21,,N,,011935,02,U,46220.0,,,,,,,,,,
1.0,21,,N,,011936,03,U,46220.0,,,,,,,,,,
1.0,21,,N,,011937,03,R,13820.0,,,,,,,,,,
1.0,21,,N,,011938,03,U,99901.0,,,,,,,,,,
1.0,21,,N,,011939,03,R,13820.0,,,,,,,,,,
1.0,21,,N,,011940,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011941,03,U,13820.0,,,,,,,,,,
1.0,21,,N,,011942,02,U,23460.0,,,,,,,,,,
1.0,21,,N,,011943,02,R,99901.0,,,,,,,,,,
1.0,21,,N,,011944,03,U,22520.0,,,,,,,,,,
1.0,21,,N,,011945,03,R,13820.0,,,,,,,,,,
1.0,21,,N,,011946,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011947,03,U,13820.0,,,,,,,,,,
1.0,21,,N,,011948,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011949,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011950,03,U,46220.0,,,,,,,,,,
1.0,21,,N,,011951,03,U,33660.0,,,,,,,,,,
1.0,21,,N,,011952,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011953,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011954,03,R,99901.0,,,,,,,,,,
1.0,21,,N,01-1955,011955,03,U,20020.0,,,,,,,,,,
1.0,21,,N,,011956,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011957,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011962,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011963,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011964,03,U,33660.0,,,,,,,,,,
1.0,21,,N,,011965,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011966,03,U,19460.0,,,,,,,,,,
1.0,21,,N,,011967,03,U,33860.0,,,,,,,,,,
1.0,21,,N,,011969,03,U,22520.0,,,,,,,,,,
1.0,21,,N,,011970,03,U,22520.0,,,,,,,,,,
1.0,21,,N,,011971,03,U,22520.0,,,,,,,,,,
1.0,21,,N,,011972,03,U,33660.0,,,,,,,,,,
1.0,21,,N,,011973,03,U,11500.0,,,,,,,,,,
1.0,21,,N,,011974,03,U,19300.0,,,,,,,,,,
1.0,21,,N,,011975,03,U,20020.0,,,,,,,,,,
1.0,21,,N,,011976,03,U,26620.0,,,,,,,,,,
1.0,21,,N,,011977,03,U,13820.0,,,,,,,,,,
1.0,21,,N,,011979,03,U,33860.0,,,,,,,,,,
1.0,21,,N,,011980,03,R,99901.0,,,,,,,,,,
1.0,21,,N,,011981,03,U,33860.0,,,,,,,,,,
1.0,21,,N,,011982,03,U,33860.0,,,,,,,,,,
1.0,21,,N,,011983,03,U,33660.0,,,,,,,,,,
1.0,21,,N,,011984,03,R,99901.0,,,,,,,,,,
1.0,9,,Y,,012300,03,U,13820.0,0.0,,,,,,,,,0.0
1.0,9,,Y,,012301,03,U,26620.0,0.0,,,,,,,,,0.0
1.0,9,,Y,,012303,02,U,33660.0,0.0,,,,,,,,,0.0
1.0,9,,Y,,012304,02,U,13820.0,0.0,,,,,,,,,0.0
1.0,9,,Y,,012306,02,U,13820.0,0.0,,,,,,,,,1.0
1.0,9,19980901.0,Y,,012307,02,U,33860.0,0.0,,,,,,,,,0.0
1.0,9,,Y,,012308,03,,,0.0,,,,,,,,,0.0
1.0,9,,Y,,012500,01,U,33860.0,0.0,,,,,,,,,6.0
1.0,9,,Y,,012501,01,U,23460.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012502,01,U,46220.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,012503,01,U,22520.0,0.0,,,,,,,,,0.0
1.0,9,,Y,,012505,01,U,33860.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,012506,01,U,20020.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012507,01,U,33660.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,012508,01,U,13820.0,0.0,,,,,,,,,3.0
1.0,9,19861201.0,Y,,012509,01,U,26620.0,0.0,,,,,,,,,3.5
1.0,9,,Y,,012510,01,R,99901.0,0.0,,,,,,,,,3.0
1.0,9,19850502.0,Y,,012511,01,U,11500.0,0.0,,,,,,,,,0.0
1.0,9,,Y,,012512,01,R,99901.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012513,01,R,99901.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012514,01,U,17980.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012515,01,U,12220.0,0.0,,,,,,,,,6.0
1.0,9,20111101.0,Y,,012516,01,U,13820.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012517,01,U,26620.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,012518,01,U,19460.0,0.0,,,,,,,,,0.0
1.0,9,,Y,,012519,02,R,99901.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,012520,01,R,99901.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012521,01,U,20020.0,0.0,,,,,,,,,12.0
1.0,9,,Y,,012522,01,U,26620.0,0.0,,,,,,,,,7.0
1.0,9,20011221.0,Y,,012523,01,U,17980.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012524,01,U,33660.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012525,01,U,33660.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012526,01,U,13820.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012527,02,R,99901.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012528,01,U,13820.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012529,01,U,22520.0,0.0,,,,,,,,,4.0
1.0,9,20100701.0,Y,,012530,01,U,11500.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012531,01,R,99901.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012532,02,R,99901.0,0.0,,,,,,,,,4.0
1.0,9,20060401.0,Y,,012533,01,R,13820.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012534,01,U,13820.0,0.0,,,,,,,,,3.0
1.0,9,20031001.0,Y,,012535,01,U,33860.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012536,01,U,13820.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012537,01,U,33660.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012538,01,R,99901.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012539,01,R,99901.0,0.0,,,,,,,,,2.1
1.0,9,,Y,,012540,01,R,99901.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012541,01,R,99901.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012542,01,U,23460.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012543,01,R,99901.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012544,01,R,99901.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012545,01,U,46220.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012546,01,R,99901.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012547,01,U,19300.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012548,01,R,99901.0,0.0,,,,,,,,,2.0
1.0,9,20130501.0,Y,,012549,01,R,99901.0,0.0,,,,,,,,,3.0
1.0,9,19951201.0,Y,,012550,01,U,99901.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012551,01,U,22520.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012552,01,U,33660.0,0.0,,,,,,,,,5.5
1.0,9,20031001.0,Y,,012553,01,U,33860.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012554,02,R,99901.0,0.0,,,,,,,,,3.7
1.0,9,,Y,,012555,01,R,99901.0,0.0,,,,,,,,,0.2
1.0,9,19990501.0,Y,,012556,01,U,13820.0,0.0,,,,,,,,,1.0
1.0,9,20031001.0,Y,,012557,01,U,33860.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012558,02,U,19460.0,0.0,,,,,,,,,3.5
1.0,9,20060501.0,Y,,012559,02,U,33660.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012560,01,R,99901.0,0.0,,,,,,,,,2.0
1.0,9,20010901.0,Y,,012561,01,R,99901.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012562,02,U,13820.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012563,02,R,99901.0,0.0,,,,,,,,,3.75
1.0,9,,Y,,012564,01,U,33860.0,0.0,,,,,,,,,1.0
1.0,9,20050901.0,Y,,012565,01,U,19300.0,0.0,,,,,,,,,2.0
1.0,9,19990501.0,Y,,012566,01,R,99901.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012567,01,U,11500.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012568,01,U,26620.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012569,01,U,19300.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012570,01,U,46220.0,0.0,,,,,,,,,6.0
1.0,9,,Y,,012571,03,R,99901.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012572,01,R,99901.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012573,01,U,13820.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012574,02,R,99901.0,0.0,,,,,,,,,2.0
1.0,9,19990501.0,Y,,012575,01,R,13820.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,012576,02,U,33860.0,0.0,,,,,,,,,6.5
1.0,9,,Y,,012577,01,R,99901.0,0.0,,,,,,,,,2.0
1.0,9,19990501.0,Y,,012578,01,U,13820.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012579,01,U,33660.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012580,01,R,99901.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012581,01,R,99901.0,0.0,,,,,,,,,0.03
1.0,9,,Y,,012582,01,R,99901.0,0.0,,,,,,,,,4.0
1.0,9,20000101.0,Y,,012583,01,U,13820.0,0.0,,,,,,,,,3.0
1.0,9,20000101.0,Y,,012584,01,R,99901.0,0.0,,,,,,,,,1.0
1.0,9,20000101.0,Y,,012585,01,U,13820.0,0.0,,,,,,,,,6.0
1.0,9,19990501.0,Y,,012586,01,U,23460.0,0.0,,,,,,,,,1.0
1.0,9,20060401.0,N,,012587,01,U,13820.0,0.0,,,,,,,,,2.0
1.0,9,20000101.0,Y,,012588,01,R,99901.0,0.0,,,,,,,,,3.0
1.0,9,20000101.0,Y,,012589,01,U,13820.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012590,02,U,19460.0,0.0,,,,,,,,,2.75
1.0,9,19990501.0,Y,,012591,01,U,13820.0,0.0,,,,,,,,,3.0
1.0,9,20000101.0,Y,,012592,01,U,13820.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012593,01,U,26620.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012594,01,R,99901.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012595,01,R,99901.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012596,01,U,33860.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012597,01,U,19300.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012598,02,U,17980.0,0.0,,,,,,,,,3.0
1.0,9,20160107.0,Y,222222,012599,01,U,33660.0,0.0,,,,,,,,,3.0
1.0,9,20050901.0,Y,,012600,01,R,99901.0,0.0,,,,,,,,,2.0
1.0,9,20010501.0,Y,032701,012601,01,U,13820.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,012602,01,R,99901.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012603,01,U,13820.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012604,01,U,13820.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012605,01,U,13820.0,0.0,,,,,,,,,5.5
1.0,9,,Y,,012606,01,U,26620.0,0.0,,,,,,,,,5.5
1.0,9,,Y,,012607,01,R,99901.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012608,01,U,13820.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012609,01,R,99901.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012610,01,U,33660.0,0.0,,,,,,,,,4.5
1.0,9,,Y,,012611,01,R,99901.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012612,01,U,13820.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012613,01,U,26620.0,0.0,,,,,,,,,5.0
1.0,9,20080101.0,Y,,012614,01,R,99901.0,0.0,,,,,,,,,5.5
1.0,9,,Y,,012615,01,U,12220.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,012616,01,R,99901.0,0.0,,,,,,,,,4.0
1.0,9,20080101.0,Y,,012617,01,R,99901.0,0.0,,,,,,,,,7.5
1.0,9,,Y,,012618,01,U,46220.0,0.0,,,,,,,,,7.0
1.0,9,,Y,,012619,01,U,46220.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012620,02,U,19460.0,0.0,,,,,,,,,3.5
1.0,9,20100701.0,Y,,012621,01,U,11500.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012622,01,R,99901.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012623,01,U,13820.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012624,01,U,13820.0,0.0,,,,,,,,,4.0
1.0,9,20100701.0,Y,,012625,01,U,11500.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,012626,01,R,99901.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012627,01,U,19300.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012628,01,U,12220.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012629,01,U,22520.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,012630,01,U,20020.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012631,01,U,19300.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012632,01,U,22520.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012633,01,U,33860.0,0.0,,,,,,,,,6.0
1.0,9,20240801.0,Y,,012634,01,U,19300.0,0.0,,,,,,,,,4.0
1.0,9,,N,,012635,01,U,19300.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012636,01,U,33660.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,012637,02,U,33860.0,0.0,,,,,,,,,3.75
1.0,9,,Y,,012638,01,U,13820.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012639,01,U,13820.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012640,01,U,46220.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012641,02,R,99901.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012642,01,R,99901.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012643,01,U,26620.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012644,01,U,13820.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,012645,01,U,13820.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012646,01,U,13820.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012647,01,U,13820.0,0.0,,,,,,,,,4.0
1.0,9,20170801.0,Y,,012648,01,U,23460.0,0.0,,,,,,,,,9.0
1.0,9,20170801.0,Y,,012649,01,R,99901.0,0.0,,,,,,,,,1.0
1.0,9,20120517.0,Y,,012650,01,U,26620.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012651,01,U,13820.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012652,01,U,13820.0,0.0,,,,,,,,,1.0
1.0,9,20170801.0,Y,,012653,01,U,17980.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012654,01,U,33860.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012655,01,R,99901.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012656,02,U,33860.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012657,01,U,13820.0,0.0,,,,,,,,,15.0
1.0,9,,Y,,012658,01,U,13820.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012659,01,U,13820.0,0.0,,,,,,,,,2.0
1.0,9,20170801.0,Y,,012660,01,U,23460.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012661,01,U,23460.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012662,01,U,33860.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012663,01,R,99901.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012664,01,U,33660.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012665,01,R,99901.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012666,01,U,11500.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012667,01,U,19300.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012668,01,U,20020.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012669,01,U,33860.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012670,01,U,13820.0,0.0,,,,,,,,,8.0
1.0,9,,Y,,012671,01,U,26620.0,0.0,,,,,,,,,10.0
1.0,9,,Y,,012672,01,U,26620.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,012673,01,U,20020.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012674,01,R,99901.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012675,01,U,13820.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012676,01,U,13820.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012677,02,U,20020.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012678,01,U,13820.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012679,01,R,99901.0,0.0,,,,,,,,,1.5
1.0,9,,Y,,012680,01,U,33860.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012681,01,U,26620.0,0.0,,,,,,,,,4.5
1.0,9,,Y,,012682,01,U,11500.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012683,01,U,13820.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012684,01,R,99901.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012685,01,U,11500.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012686,01,U,11500.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,012687,01,U,13820.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012688,01,U,13820.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012689,01,R,99901.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012690,01,U,20020.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012692,01,U,19460.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012693,01,U,13820.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012694,01,R,99901.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012695,01,U,26620.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012696,01,U,33660.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012697,01,R,99901.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012698,01,R,99901.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012699,01,U,19460.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012700,01,U,46220.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012701,01,U,33860.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012702,01,R,99901.0,0.0,,,,,,,,,5.0
1.0,9,,Y,,012703,02,R,99901.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012704,02,U,33860.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012705,01,U,23460.0,1.0,,,,,,,,,1.0
1.0,9,,Y,,012706,01,U,13820.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012707,01,U,33860.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012708,01,R,99901.0,1.0,,,,,,,,,3.0
1.0,9,,Y,,012709,01,U,33860.0,0.0,,,,,,,,,4.0
1.0,9,,Y,,012710,01,U,33860.0,1.0,,,,,,,,,20.0
1.0,9,,Y,,012711,01,U,33660.0,1.0,,,,,,,,,3.5
1.0,9,,Y,,012712,01,U,22520.0,1.0,,,,,,,,,10.0
1.0,9,,Y,,012713,01,U,26620.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012714,01,U,33660.0,1.0,,,,,,,,,1.0
1.0,9,,Y,,012715,01,U,33860.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012716,01,U,13820.0,0.0,,,,,,,,,2.0
1.0,9,,Y,,012717,01,U,12220.0,0.0,,,,,,,,,3.0
1.0,9,,Y,,012718,01,U,46220.0,1.0,,,,,,,,,10.0
1.0,9,,Y,,012719,01,U,33660.0,1.0,,,,,,,,,4.0
1.0,9,,Y,,012720,01,U,33860.0,1.0,,,,,,,,,10.0
1.0,9,,Y,,012721,01,R,99901.0,0.0,,,,,,,,,1.0
1.0,9,,Y,,012722,01,R,99901.0,0.0,,,,,,,,,2.0
